model_id,transformers_version,torch_version,gpu,prompt_template_version,generation_config,timestamp,slurm_job_id,git_commit,persona_id,country,gender,age,profession,topic,response_condition,raw_text,normalized_text,strict_parsed_rating,strict_is_valid,salvaged_rating,salvage_method,is_abstention,parse_failure_reason
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03809,Pakistan,male,25,veterinarian,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03810,Pakistan,male,25,waiter,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03811,Pakistan,male,45,accountant,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03812,Pakistan,male,45,administrative assistant,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03813,Pakistan,male,45,architect,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,gender equality,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P03814,Pakistan,male,45,bank teller,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
