model,persona_id,country,profession,gender,age,topic,response_condition,strict_is_valid_orig,is_abstention_orig,rating_orig,raw_text_orig,parse_failure_reason_orig,strict_is_valid_health,is_abstention_health,rating_health,raw_text_health,parse_failure_reason_health,_merge
ministral,P00296,Brazil,registered nurse,male,25,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00296,Brazil,registered nurse,male,25,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00296,Brazil,registered nurse,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00296,Brazil,registered nurse,male,25,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00296,Brazil,registered nurse,male,25,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00296,Brazil,registered nurse,male,25,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00298,Brazil,truck driver,male,25,climate change,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00298,Brazil,truck driver,male,25,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00298,Brazil,truck driver,male,25,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00298,Brazil,truck driver,male,25,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00298,Brazil,truck driver,male,25,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00298,Brazil,truck driver,male,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00298,Brazil,truck driver,male,25,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00298,Brazil,truck driver,male,25,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00298,Brazil,truck driver,male,25,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00298,Brazil,truck driver,male,25,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00298,Brazil,truck driver,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00298,Brazil,truck driver,male,25,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00298,Brazil,truck driver,male,25,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00298,Brazil,truck driver,male,25,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00309,Brazil,computer programmer,male,45,climate change,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00309,Brazil,computer programmer,male,45,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00309,Brazil,computer programmer,male,45,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00309,Brazil,computer programmer,male,45,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00309,Brazil,computer programmer,male,45,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00309,Brazil,computer programmer,male,45,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00309,Brazil,computer programmer,male,45,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00309,Brazil,computer programmer,male,45,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00309,Brazil,computer programmer,male,45,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00309,Brazil,computer programmer,male,45,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00309,Brazil,computer programmer,male,45,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00309,Brazil,computer programmer,male,45,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00309,Brazil,computer programmer,male,45,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00309,Brazil,computer programmer,male,45,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00314,Brazil,farmer,male,45,climate change,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00314,Brazil,farmer,male,45,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00314,Brazil,farmer,male,45,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00314,Brazil,farmer,male,45,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00314,Brazil,farmer,male,45,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00314,Brazil,farmer,male,45,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00314,Brazil,farmer,male,45,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00314,Brazil,farmer,male,45,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00314,Brazil,farmer,male,45,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00314,Brazil,farmer,male,45,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00314,Brazil,farmer,male,45,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00314,Brazil,farmer,male,45,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00314,Brazil,farmer,male,45,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00314,Brazil,farmer,male,45,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00319,Brazil,lawyer,male,45,climate change,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00319,Brazil,lawyer,male,45,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00319,Brazil,lawyer,male,45,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00319,Brazil,lawyer,male,45,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00319,Brazil,lawyer,male,45,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00319,Brazil,lawyer,male,45,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00319,Brazil,lawyer,male,45,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00319,Brazil,lawyer,male,45,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00319,Brazil,lawyer,male,45,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00319,Brazil,lawyer,male,45,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00319,Brazil,lawyer,male,45,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00319,Brazil,lawyer,male,45,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00319,Brazil,lawyer,male,45,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00319,Brazil,lawyer,male,45,trust in government,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00326,Brazil,registered nurse,male,45,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00326,Brazil,registered nurse,male,45,climate change,B_optional,True,True,,NA,none,True,False,4.0,4,none,both
ministral,P00326,Brazil,registered nurse,male,45,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00326,Brazil,registered nurse,male,45,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00326,Brazil,registered nurse,male,45,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00326,Brazil,registered nurse,male,45,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00326,Brazil,registered nurse,male,45,immigration,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00326,Brazil,registered nurse,male,45,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00326,Brazil,registered nurse,male,45,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00326,Brazil,registered nurse,male,45,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00326,Brazil,registered nurse,male,45,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00326,Brazil,registered nurse,male,45,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00326,Brazil,registered nurse,male,45,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00326,Brazil,registered nurse,male,45,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00328,Brazil,truck driver,male,45,climate change,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,gender equality,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,gender equality,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00328,Brazil,truck driver,male,45,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00328,Brazil,truck driver,male,45,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00328,Brazil,truck driver,male,45,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00339,Brazil,computer programmer,male,65,climate change,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00339,Brazil,computer programmer,male,65,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00339,Brazil,computer programmer,male,65,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00339,Brazil,computer programmer,male,65,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00339,Brazil,computer programmer,male,65,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00339,Brazil,computer programmer,male,65,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00339,Brazil,computer programmer,male,65,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00339,Brazil,computer programmer,male,65,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00339,Brazil,computer programmer,male,65,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00339,Brazil,computer programmer,male,65,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00339,Brazil,computer programmer,male,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00339,Brazil,computer programmer,male,65,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00339,Brazil,computer programmer,male,65,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00339,Brazil,computer programmer,male,65,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00344,Brazil,farmer,male,65,climate change,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,gender equality,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,gender equality,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00344,Brazil,farmer,male,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00344,Brazil,farmer,male,65,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00344,Brazil,farmer,male,65,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00349,Brazil,lawyer,male,65,climate change,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00349,Brazil,lawyer,male,65,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00349,Brazil,lawyer,male,65,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00349,Brazil,lawyer,male,65,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00349,Brazil,lawyer,male,65,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00349,Brazil,lawyer,male,65,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00349,Brazil,lawyer,male,65,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00349,Brazil,lawyer,male,65,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00349,Brazil,lawyer,male,65,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00349,Brazil,lawyer,male,65,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00349,Brazil,lawyer,male,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00349,Brazil,lawyer,male,65,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00349,Brazil,lawyer,male,65,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00349,Brazil,lawyer,male,65,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00356,Brazil,registered nurse,male,65,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00356,Brazil,registered nurse,male,65,climate change,B_optional,True,True,,NA,none,True,False,4.0,4,none,both
ministral,P00356,Brazil,registered nurse,male,65,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
