persona_id,topic,response_condition,raw_text,parse_failure_reason,audit_salvaged_rating
P04147,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandistheoriginalofPoland,wherewomen'srightsarestillnot",other_malformed,4
P04147,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04148,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanofengineeringbackground,sheshouldbeawareoftheimplicationsofclimate",other_malformed,4
P04148,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'slikelythatshebelievesinequality",other_malformed,4
P04148,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04149,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanwhoidentifiesasawomanandisconcernedaboutthefutureofherplanetand",other_malformed,4
P04149,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'slikelythatshebelievesinequality",other_malformed,4
P04149,lgbtq rights,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessheasawoman,whichisalsoconsideredaspartof",other_malformed,4
P04149,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
P04150,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanworkingintheconstructionindustry,whichisalsocontinuouslyimpactedby",other_malformed,4
P04150,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'simportantforwomentohaveequalrights",other_malformed,4
P04150,immigration,B_optional,"Iwouldrespondwith4,asKatarzynais25yearsoldandidentifiesasawoman,whichmeansshehaslikelyexperienceddiscrim",other_malformed,4
P04150,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
P04151,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaworksinthemedicalfieldandislikelyawareoftheimplicationsofclimatechangeonpublichealth",other_malformed,4
P04151,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandistheprofessionofadoctorindicatesthatsheismuchmorelikelyto",other_malformed,4
P04151,trust in government,B_optional,"Iwouldrespondwith4,asKatarzyna,beingawomanandaPolishperson,mightbeempathetictowardsthegovernmentactingint",other_malformed,4
P04152,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanworkinginagrowingfieldlikeelectrician,whichimplieshishouldbe",other_malformed,4
P04152,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandidentifiesshewouldbelikelytovalueequalityandopportunit",other_malformed,4
P04152,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04153,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanofactionandisconcernedabouttheenvironmentalsustainability.However,Iam",other_malformed,4
P04153,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04153,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04154,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanfarmerwhoisthoughttobeveryawareoftheenvironmentandtheimpact",other_malformed,4
P04154,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04154,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
P04155,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanwhoworksinaviation,whichisalsamanypeople'sfirstpoint",other_malformed,4
P04155,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'slikelythatshebelievesinequality",other_malformed,4
P04155,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04156,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanfromPoland,whichthreatensourplanetanditsresourcesisals",other_malformed,4
P04156,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'simportantforwomentohaveequalrights",other_malformed,4
P04156,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.She",other_malformed,4
P04157,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanof25yearsold,identifiesasawoman,andworksasajan",other_malformed,4
P04157,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandisthePolishgenderequalitylawsareprogressive,Iwouldexpectthatshe",other_malformed,4
P04157,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
P04158,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanofjournalism,whichmeanshisfirst-handexperienceoftheimpacts",other_malformed,4
P04158,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04158,lgbtq rights,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessheasawoman,whichislikelytohaveheridentifywiththe",other_malformed,4
P04158,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.She",other_malformed,4
P04159,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanoflawandislikelytoreadandunderstandtheimplicationsofclimatechange",other_malformed,4
P04159,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandableradvocateforgenderequality.However,Icannotbe10",other_malformed,4
P04159,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanoflawandislikelytostudyandunderstandtheroleofthegovernment",other_malformed,4
P04160,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanworkingintheautomotiveindustry,whichisalsonefffectedbyclimate",other_malformed,4
P04160,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandidentifiesshewouldbelikelytovalueequalityandopportunit",other_malformed,4
P04160,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
P04161,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanworkinginthelife-savingfieldofmedicine,sheshouldbeaware",other_malformed,4
P04161,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandidentifiesshewouldbelikelytostrugglewithinequality",other_malformed,4
P04161,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04162,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanworkinginhealthcare,whichmeanshisfamiliarwiththeimpactsofclimatechange",other_malformed,4
P04162,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandistheprofessionofapharmacistsuggestsintelligenceandawarenessof",other_malformed,4
P04162,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04163,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanworkinginsustainableindustriesuchasplumbing,sheshouldbeaware",other_malformed,4
P04163,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04163,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04164,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaworksinagivenfield(policedoctorate)thatissensitivetotheenvironmentand",other_malformed,4
P04164,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandidentifiesshewouldbelikelytostrugglewithinequality",other_malformed,4
P04164,trust in government,B_optional,"Iwouldrespondwith4,asKatarzyna,beingapoliceofficer,mightbelookingforthegovernmenttobetakingactioninthe",other_malformed,4
P04165,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanof25yearsold,identifiesasawoman,andworksasare",other_malformed,4
P04165,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'slikelythatshebelievesinequality",other_malformed,4
P04165,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04166,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanofactionandwouldlikelybeconcernedabouttheimplicationsofclimatechangeonhuman",other_malformed,4
P04166,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04166,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04167,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanworkinginthehelpingprofessions,sothereisabigchanceh",other_malformed,4
P04167,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandistheprofessionofasinglalawyer,shewouldlikelybelook",other_malformed,4
P04167,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
P04168,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanworkinginavictimsofclimatechange,sheshouldbeawareof",other_malformed,4
P04168,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandidentifiesshewouldbelikelytovalueequalityandopportunit",other_malformed,4
P04168,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04169,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanworkinginthehelpingprofessionsandlikelyconcernedaboutthefutureofourplanet",other_malformed,4
P04169,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandidentifiesshewouldbelikelytostrugglewithinequality",other_malformed,4
P04169,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.She",other_malformed,4
P04170,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandPolandhasbeenheavilyimpactedbyclimatechange,sothey",other_malformed,4
P04170,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04170,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04171,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanofaccountingbackground,whichimpliessheislikelytounderstandthefinancial",other_malformed,4
P04171,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04171,lgbtq rights,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessheasawoman,whichisalsoconsideredasanunder",other_malformed,4
P04171,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanfromPoland,andit'slikelythatshehasbeensoakedin",other_malformed,4
P04172,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanof45yearsold,whichmeanshishaslikelybeenexposedtothe",other_malformed,4
P04172,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04172,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04173,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanofarchitectandisthereforelikelytoreadandunderstandtheimplicationsof",other_malformed,4
P04173,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04173,lgbtq rights,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessheasawoman,whichisalsoconsideredaspartof",other_malformed,4
P04173,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04174,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanwhoidentifiesasawomanandworksinabank,whichsuggests",other_malformed,4
P04174,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04174,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04175,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanof45yearsold,identifiesasawoman,andworksasab",other_malformed,4
P04175,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04175,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
P04176,climate change,B_optional,"Iwouldrespondwith4,asKatarzynais45yearsoldandlikelytobeawareoftheclimatechangeissueanditsimplications",other_malformed,4
P04176,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04176,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
P04177,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanwhoisconcernedabouttheenvironmentandthefutureofherchildrenthusthat",other_malformed,4
P04177,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04177,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04178,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanof45yearsold,whichmeanshishaslikelybeenexposedtothe",other_malformed,4
P04178,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04178,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanfromPoland,andit'spossiblethatshehasexperiencewithgovernmentthat",other_malformed,4
P04179,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanof45yearsold,identifiesasawoman,andworksasacom",other_malformed,4
P04179,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'slikelythatshebelievesinequality",other_malformed,4
P04179,lgbtq rights,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessheasawoman,whichisalsoconsideredaspartof",other_malformed,4
P04179,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
