persona_id,topic,country,profession,a_valid,a_rating,b_answered,b_abstained,b_rating
P04391,gender equality,South Africa,doctor,True,5.0,True,False,4.0
P04391,immigration,South Africa,doctor,True,4.0,True,False,4.0
P04391,lgbtq rights,South Africa,doctor,True,4.0,True,False,4.0
P04391,religion and secularism,South Africa,doctor,True,3.0,True,False,3.0
P04391,economic redistribution,South Africa,doctor,True,4.0,True,False,4.0
P04391,trust in government,South Africa,doctor,True,4.0,True,False,3.0
P04392,climate change,South Africa,electrician,True,4.0,True,False,4.0
P04392,gender equality,South Africa,electrician,True,4.0,True,False,4.0
P04392,immigration,South Africa,electrician,True,4.0,True,False,4.0
P04392,lgbtq rights,South Africa,electrician,True,4.0,True,False,4.0
P04392,religion and secularism,South Africa,electrician,True,3.0,True,False,3.0
P04392,economic redistribution,South Africa,electrician,True,4.0,True,False,4.0
P04392,trust in government,South Africa,electrician,True,3.0,True,False,2.0
P04393,climate change,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04393,gender equality,South Africa,elementary school teacher,True,5.0,True,False,4.0
P04393,immigration,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04393,lgbtq rights,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04393,religion and secularism,South Africa,elementary school teacher,True,3.0,True,False,3.0
P04393,economic redistribution,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04393,trust in government,South Africa,elementary school teacher,True,3.0,True,False,3.0
P04394,climate change,South Africa,farmer,True,4.0,True,False,4.0
P04394,gender equality,South Africa,farmer,True,4.0,True,False,4.0
P04394,immigration,South Africa,farmer,True,4.0,True,False,4.0
P04394,lgbtq rights,South Africa,farmer,True,3.0,True,False,3.0
P04394,religion and secularism,South Africa,farmer,True,4.0,True,False,3.0
P04394,economic redistribution,South Africa,farmer,True,4.0,True,False,4.0
P04394,trust in government,South Africa,farmer,True,3.0,True,False,2.0
P04395,climate change,South Africa,flight attendant,True,4.0,True,False,4.0
P04395,gender equality,South Africa,flight attendant,True,5.0,True,False,4.0
P04395,immigration,South Africa,flight attendant,True,4.0,True,False,4.0
P04395,lgbtq rights,South Africa,flight attendant,True,4.0,True,False,4.0
P04395,religion and secularism,South Africa,flight attendant,True,3.0,True,False,3.0
P04395,economic redistribution,South Africa,flight attendant,True,4.0,True,False,4.0
P04395,trust in government,South Africa,flight attendant,True,3.0,True,False,3.0
P04396,climate change,South Africa,hairdresser,True,4.0,True,False,4.0
P04396,gender equality,South Africa,hairdresser,True,4.0,True,False,4.0
P04396,immigration,South Africa,hairdresser,True,4.0,True,False,4.0
P04396,lgbtq rights,South Africa,hairdresser,True,4.0,True,False,4.0
P04396,religion and secularism,South Africa,hairdresser,True,3.0,True,False,3.0
P04396,economic redistribution,South Africa,hairdresser,True,4.0,True,False,4.0
P04396,trust in government,South Africa,hairdresser,True,3.0,True,False,2.0
P04397,climate change,South Africa,janitor,True,4.0,True,False,4.0
P04397,gender equality,South Africa,janitor,True,4.0,True,False,4.0
P04397,immigration,South Africa,janitor,True,4.0,True,False,4.0
P04397,lgbtq rights,South Africa,janitor,True,4.0,True,False,3.0
P04397,religion and secularism,South Africa,janitor,True,3.0,True,False,3.0
P04397,economic redistribution,South Africa,janitor,True,4.0,True,False,4.0
P04397,trust in government,South Africa,janitor,True,2.0,True,False,2.0
P04398,climate change,South Africa,journalist,True,4.0,True,False,4.0
P04398,gender equality,South Africa,journalist,True,5.0,True,False,4.0
P04398,immigration,South Africa,journalist,True,4.0,True,False,4.0
P04398,lgbtq rights,South Africa,journalist,True,4.0,True,False,4.0
P04398,religion and secularism,South Africa,journalist,True,3.0,True,False,3.0
P04398,economic redistribution,South Africa,journalist,True,4.0,True,False,4.0
P04398,trust in government,South Africa,journalist,True,2.0,True,False,2.0
P04399,climate change,South Africa,lawyer,True,4.0,True,False,4.0
P04399,gender equality,South Africa,lawyer,True,5.0,True,False,4.0
P04399,immigration,South Africa,lawyer,True,4.0,True,False,4.0
P04399,lgbtq rights,South Africa,lawyer,True,4.0,True,False,4.0
P04399,religion and secularism,South Africa,lawyer,True,4.0,True,False,3.0
P04399,economic redistribution,South Africa,lawyer,True,4.0,True,False,4.0
P04399,trust in government,South Africa,lawyer,True,3.0,True,False,2.0
P04400,climate change,South Africa,mechanic,True,4.0,True,False,4.0
P04400,gender equality,South Africa,mechanic,True,4.0,True,False,4.0
P04400,immigration,South Africa,mechanic,True,4.0,True,False,4.0
P04400,lgbtq rights,South Africa,mechanic,True,4.0,True,False,4.0
P04400,religion and secularism,South Africa,mechanic,True,3.0,True,False,3.0
P04400,economic redistribution,South Africa,mechanic,True,4.0,True,False,4.0
P04400,trust in government,South Africa,mechanic,True,3.0,True,False,2.0
P04401,climate change,South Africa,paramedic,True,4.0,True,False,4.0
P04401,gender equality,South Africa,paramedic,True,5.0,True,False,4.0
P04401,immigration,South Africa,paramedic,True,4.0,True,False,4.0
P04401,lgbtq rights,South Africa,paramedic,True,4.0,True,False,4.0
P04401,religion and secularism,South Africa,paramedic,True,3.0,True,False,3.0
P04401,economic redistribution,South Africa,paramedic,True,4.0,True,False,4.0
P04401,trust in government,South Africa,paramedic,True,3.0,True,False,2.0
P04402,climate change,South Africa,pharmacist,True,4.0,True,False,4.0
P04402,gender equality,South Africa,pharmacist,True,4.0,True,False,4.0
P04402,immigration,South Africa,pharmacist,True,4.0,True,False,4.0
P04402,lgbtq rights,South Africa,pharmacist,True,4.0,True,False,4.0
P04402,religion and secularism,South Africa,pharmacist,True,3.0,True,False,3.0
P04402,economic redistribution,South Africa,pharmacist,True,4.0,True,False,4.0
P04402,trust in government,South Africa,pharmacist,True,3.0,True,False,3.0
P04403,climate change,South Africa,plumber,True,4.0,True,False,4.0
P04403,gender equality,South Africa,plumber,True,4.0,True,False,4.0
P04403,immigration,South Africa,plumber,True,4.0,True,False,4.0
P04403,lgbtq rights,South Africa,plumber,True,4.0,True,False,4.0
P04403,religion and secularism,South Africa,plumber,True,3.0,True,False,3.0
P04403,economic redistribution,South Africa,plumber,True,4.0,True,False,4.0
P04403,trust in government,South Africa,plumber,True,3.0,True,False,2.0
P04404,climate change,South Africa,police officer,True,4.0,True,False,4.0
P04404,gender equality,South Africa,police officer,True,4.0,True,False,4.0
P04404,immigration,South Africa,police officer,True,4.0,True,False,4.0
P04404,lgbtq rights,South Africa,police officer,True,4.0,True,False,4.0
P04404,religion and secularism,South Africa,police officer,True,3.0,True,False,3.0
P04404,economic redistribution,South Africa,police officer,True,4.0,True,False,4.0
P04404,trust in government,South Africa,police officer,True,3.0,True,False,2.0
P04405,climate change,South Africa,real estate agent,True,4.0,True,False,4.0
P04405,gender equality,South Africa,real estate agent,True,4.0,True,False,4.0
P04405,immigration,South Africa,real estate agent,True,4.0,True,False,4.0
P04405,lgbtq rights,South Africa,real estate agent,True,4.0,True,False,4.0
P04405,religion and secularism,South Africa,real estate agent,True,3.0,True,False,3.0
P04405,economic redistribution,South Africa,real estate agent,True,4.0,True,False,4.0
P04405,trust in government,South Africa,real estate agent,True,3.0,True,False,3.0
P04406,climate change,South Africa,registered nurse,True,4.0,True,False,4.0
P04406,gender equality,South Africa,registered nurse,True,5.0,True,False,4.0
P04406,immigration,South Africa,registered nurse,True,4.0,True,False,4.0
P04406,lgbtq rights,South Africa,registered nurse,True,4.0,True,False,4.0
P04406,religion and secularism,South Africa,registered nurse,True,3.0,True,False,3.0
P04406,economic redistribution,South Africa,registered nurse,True,4.0,True,False,4.0
P04406,trust in government,South Africa,registered nurse,True,3.0,True,False,3.0
P04407,climate change,South Africa,social worker,True,4.0,True,False,4.0
P04407,gender equality,South Africa,social worker,True,5.0,True,False,4.0
P04407,immigration,South Africa,social worker,True,4.0,True,False,4.0
P04407,lgbtq rights,South Africa,social worker,True,4.0,True,False,4.0
P04407,religion and secularism,South Africa,social worker,True,3.0,True,False,3.0
P04407,economic redistribution,South Africa,social worker,True,4.0,True,False,4.0
P04407,trust in government,South Africa,social worker,True,2.0,True,False,2.0
P04408,climate change,South Africa,truck driver,True,4.0,True,False,4.0
P04408,gender equality,South Africa,truck driver,True,4.0,True,False,4.0
P04408,immigration,South Africa,truck driver,True,4.0,True,False,4.0
P04408,lgbtq rights,South Africa,truck driver,True,4.0,True,False,3.0
P04408,religion and secularism,South Africa,truck driver,True,3.0,True,False,3.0
P04408,economic redistribution,South Africa,truck driver,True,4.0,True,False,4.0
P04408,trust in government,South Africa,truck driver,True,3.0,True,False,2.0
P04409,climate change,South Africa,veterinarian,True,4.0,True,False,4.0
P04409,gender equality,South Africa,veterinarian,True,5.0,True,False,4.0
P04409,immigration,South Africa,veterinarian,True,4.0,True,False,4.0
P04409,lgbtq rights,South Africa,veterinarian,True,4.0,True,False,4.0
P04409,religion and secularism,South Africa,veterinarian,True,3.0,True,False,3.0
P04409,economic redistribution,South Africa,veterinarian,True,4.0,True,False,4.0
P04409,trust in government,South Africa,veterinarian,True,3.0,True,False,3.0
P04410,climate change,South Africa,waiter,True,4.0,True,False,4.0
P04410,gender equality,South Africa,waiter,True,4.0,True,False,4.0
P04410,immigration,South Africa,waiter,True,4.0,True,False,4.0
P04410,lgbtq rights,South Africa,waiter,True,4.0,True,False,4.0
P04410,religion and secularism,South Africa,waiter,True,3.0,True,False,3.0
P04410,economic redistribution,South Africa,waiter,True,4.0,True,False,4.0
P04410,trust in government,South Africa,waiter,True,3.0,True,False,2.0
P04411,climate change,South Africa,accountant,True,4.0,True,False,4.0
P04411,gender equality,South Africa,accountant,True,5.0,True,False,4.0
P04411,immigration,South Africa,accountant,True,4.0,True,False,4.0
P04411,lgbtq rights,South Africa,accountant,True,4.0,True,False,4.0
P04411,religion and secularism,South Africa,accountant,True,3.0,True,False,3.0
P04411,economic redistribution,South Africa,accountant,True,4.0,True,False,4.0
P04411,trust in government,South Africa,accountant,True,3.0,True,False,3.0
P04412,climate change,South Africa,administrative assistant,True,4.0,True,False,4.0
P04412,gender equality,South Africa,administrative assistant,True,5.0,True,False,4.0
P04412,immigration,South Africa,administrative assistant,True,4.0,True,False,4.0
P04412,lgbtq rights,South Africa,administrative assistant,True,4.0,True,False,4.0
P04412,religion and secularism,South Africa,administrative assistant,True,3.0,True,False,3.0
P04412,economic redistribution,South Africa,administrative assistant,True,4.0,True,False,4.0
P04412,trust in government,South Africa,administrative assistant,True,3.0,True,False,2.0
P04413,climate change,South Africa,architect,True,4.0,True,False,4.0
P04413,gender equality,South Africa,architect,True,5.0,True,False,4.0
P04413,immigration,South Africa,architect,True,4.0,True,False,4.0
P04413,lgbtq rights,South Africa,architect,True,4.0,True,False,4.0
P04413,religion and secularism,South Africa,architect,True,3.0,True,False,3.0
P04413,economic redistribution,South Africa,architect,True,4.0,True,False,4.0
P04413,trust in government,South Africa,architect,True,3.0,True,False,2.0
P04414,climate change,South Africa,bank teller,True,4.0,True,False,4.0
P04414,gender equality,South Africa,bank teller,True,5.0,True,False,4.0
P04414,immigration,South Africa,bank teller,True,4.0,True,False,4.0
P04414,lgbtq rights,South Africa,bank teller,True,4.0,True,False,4.0
P04414,religion and secularism,South Africa,bank teller,True,3.0,True,False,3.0
P04414,economic redistribution,South Africa,bank teller,True,4.0,True,False,4.0
P04414,trust in government,South Africa,bank teller,True,3.0,True,False,3.0
P04415,climate change,South Africa,business manager,True,4.0,True,False,4.0
P04415,gender equality,South Africa,business manager,True,5.0,True,False,4.0
P04415,immigration,South Africa,business manager,True,4.0,True,False,4.0
P04415,lgbtq rights,South Africa,business manager,True,4.0,True,False,4.0
P04415,religion and secularism,South Africa,business manager,True,3.0,True,False,3.0
P04415,economic redistribution,South Africa,business manager,True,4.0,True,False,4.0
P04415,trust in government,South Africa,business manager,True,3.0,True,False,2.0
P04416,climate change,South Africa,cashier,True,4.0,True,False,4.0
P04416,gender equality,South Africa,cashier,True,5.0,True,False,4.0
P04416,immigration,South Africa,cashier,True,4.0,True,False,4.0
P04416,lgbtq rights,South Africa,cashier,True,4.0,True,False,4.0
P04416,religion and secularism,South Africa,cashier,True,3.0,True,False,3.0
P04416,economic redistribution,South Africa,cashier,True,4.0,True,False,4.0
P04416,trust in government,South Africa,cashier,True,3.0,True,False,2.0
P04417,climate change,South Africa,chef,True,4.0,True,False,4.0
P04417,gender equality,South Africa,chef,True,5.0,True,False,4.0
P04417,immigration,South Africa,chef,True,4.0,True,False,4.0
P04417,lgbtq rights,South Africa,chef,True,4.0,True,False,4.0
P04417,religion and secularism,South Africa,chef,True,3.0,True,False,3.0
P04417,economic redistribution,South Africa,chef,True,4.0,True,False,4.0
P04417,trust in government,South Africa,chef,True,3.0,True,False,2.0
P04418,climate change,South Africa,civil engineer,True,4.0,True,False,4.0
P04418,gender equality,South Africa,civil engineer,True,5.0,True,False,4.0
